TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
1,1.10E+06,2.29E+06,4.49E+06,7.13E+06,,,,,
2,1.12E+06,2.27E+06,4.57E+06,7.24E+06,,,,,
3,1.11E+06,2.21E+06,4.53E+06,7.16E+06,,,,,
4,1.11E+06,2.21E+06,4.41E+06,7.15E+06,,,,,
5,1.11E+06,2.29E+06,4.57E+06,7.17E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.000145,0.000145,0.000145,0.00083195,,,,,
2,0.00013658,0.00013658,0.00013658,0.00071006,,,,,
3,0.0001174,0.0001174,0.0001174,0.0008747,,,,,
4,0.0001505,0.0001505,0.0001505,0.00079396,,,,,
5,0.00010582,0.00010582,0.00010582,0.00083931,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,29.9994,14.2768,7.42642,4.61095,,30.00868,14.51644,7.312292,4.614042
2,29.8617,14.4986,7.32478,4.62497,,,,,
3,30.0866,14.6031,7.2697,4.62581,,,,,
4,30.078,14.5189,7.18454,4.61257,,,,,
5,30.0177,14.6848,7.35602,4.59591,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.2594,0.64022,0.33422,0.26072,,1.25626,0.641522,0.331866,0.258964
2,1.2468,0.63759,0.32841,0.26107,,,,,
3,1.2592,0.64175,0.33083,0.25946,,,,,
4,1.2579,0.64307,0.33114,0.25727,,,,,
5,1.258,0.64498,0.33473,0.2563,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,28.515,13.5201,7.00876,4.28709,,28.52546,13.7587,6.897214,4.293818
2,28.3879,13.7464,6.9125,4.30435,,,,,
3,28.598,13.8443,6.85509,4.30694,,,,,
4,28.5914,13.7589,6.77098,4.29411,,,,,
5,28.535,13.9238,6.93874,4.2766,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.12E+06,2.35E+06,4.52E+06,7.28E+06,,,,,
2,1.12E+06,2.31E+06,4.58E+06,7.26E+06,,,,,
